,floating_pop_count50,elem_kinder_count400,num_cram_school_count400,parking_count25,width_nearby_count25,cross_road_nearby_count25,lat,lon,overspeed_cam_count100,is_cross50,is_traffic_signal50,is_bump40,numberSchoolZone_count400,cluster,extra50,danger,index
20,0.1837454327441838,0.1935483870967742,0.1152073732718894,0.0,0.0,0.2,37.15643307552248,127.07242581084438,1,True,False,False,0,0,0,1.058117375606711,22
21,0.17368887294138918,0.22580645161290322,0.08294930875576037,0.0,0.49999999999999994,0.2,37.15620838524725,127.07237668886962,1,True,True,False,1,0,0,1.4016153897996408,23
22,0.16322056535546292,0.25806451612903225,0.08294930875576037,0.0,0.3333333333333333,0.2,37.155983055544894,127.07228788684988,1,True,True,False,1,0,0,1.3502033700792624,24
23,0.16986943525760537,0.22580645161290322,0.06912442396313365,0.0,0.22222222222222227,0.2,37.155791029740335,127.07212625950916,1,True,True,False,1,0,0,1.178757289052767,25
24,0.26953691939444996,0.0967741935483871,0.11981566820276497,0.0007048872180451127,0.44444444444444436,0.0,37.1496040765137,127.06221297816565,0,True,True,False,0,2,0,0.6818060345053049,26
25,0.0780194963325405,0.06451612903225806,0.11981566820276497,0.045347744360902255,0.6666666666666667,0.0,37.149466436552025,127.0635760908058,0,True,True,False,0,0,0,1.0017414047715123,27
26,0.13319181875938915,0.22580645161290322,0.06912442396313365,0.00023496240601503758,0.22222222222222227,0.2,37.15571550890686,127.07205812070904,1,True,True,False,2,0,0,1.1798955201306285,28
27,0.12470721974181762,0.3225806451612903,0.08294930875576037,0.0,0.22222222222222227,0.30000000000000004,37.155781831423184,127.07232810383259,1,True,True,False,1,2,0,1.5840240319432524,29
28,0.1854221317528884,0.3548387096774194,0.08294930875576037,0.0,0.6666666666666667,0.2,37.15584815393953,127.07259808695619,1,True,True,False,1,2,0,1.764966232481824,30
29,0.08932640697510508,0.3225806451612903,0.07834101382488479,0.00023496240601503758,0.22222222222222227,0.30000000000000004,37.156011573545655,127.07307759361794,1,True,True,False,1,1,0,1.5790974718764068,32
30,0.12389955006407317,0.3225806451612903,0.08294930875576037,0.0,0.6666666666666667,0.2,37.15591076254925,127.07282199573237,1,True,True,False,1,1,0,1.6877317170544652,33
31,0.12213731941755282,0.29032258064516125,0.08294930875576037,0.0,0.3333333333333333,0.4,37.155686934286095,127.07289195559244,1,True,True,False,1,1,0,1.765821432040121,35
32,0.08563181209814802,0.16129032258064516,0.07373271889400922,0.0,1.0,0.0,37.15720277501805,127.071933720145,0,False,False,False,1,0,0,1.1877525777868128,36
33,0.10237451398912935,0.16129032258064516,0.07373271889400922,0.0,1.0,0.0,37.157401213043634,127.07178344681685,0,False,False,False,1,0,0,1.1877525777868128,37
34,0.07315197914515544,0.1935483870967742,0.07373271889400922,0.0,1.0,0.0,37.15759069467154,127.07162963651035,0,False,False,False,2,0,0,1.2577155713110875,38
35,0.0567201429215074,0.22580645161290322,0.07373271889400922,0.0,1.0,0.0,37.15778011607125,127.07147583792887,0,False,False,False,2,0,0,1.3276785648353622,39
36,0.04713444027852169,0.22580645161290322,0.07373271889400922,0.0,1.0,0.0,37.15796884484638,127.07132217418543,0,False,False,False,2,0,0,1.3276785648353622,40
37,0.2913057671217546,0.4193548387096774,0.8387096774193549,0.011043233082706766,0.6666666666666667,0.0,37.14636212815828,127.07442111885528,0,True,True,False,0,0,0,2.6515150990786056,41
38,0.3006774082472719,0.4193548387096774,0.8018433179723502,0.011043233082706766,0.6666666666666667,0.0,37.14635701574113,127.07470287757731,0,True,True,False,0,0,0,2.596671333729846,42
39,0.25062431703975,0.4193548387096774,0.8018433179723502,0.0,1.0,0.0,37.146351903323975,127.07498463629938,0,True,True,False,1,3,0,2.692580143532135,43
40,0.29919989568858946,0.4193548387096774,0.7926267281105991,0.0,1.0,0.0,37.14634679090683,127.07526639502144,0,False,False,False,1,3,0,2.6806766933961272,44
41,0.30652052067849356,0.3870967741935484,0.7741935483870968,0.0,1.0,0.0,37.146341678489684,127.07554815374348,0,True,True,False,1,3,0,2.5796352776967524,45
42,0.2780598681952813,0.3870967741935484,0.7695852534562212,0.0,0.3333333333333333,0.0,37.14633656607252,127.07582991246555,0,True,True,False,1,0,0,2.227169550435955,46
43,0.2828391808811687,0.3548387096774194,0.7649769585253456,0.00023496240601503758,0.3333333333333333,0.0,37.14633145365536,127.07611167118759,0,True,True,False,1,0,0,2.151489317320946,47
44,0.43275754813798434,0.3870967741935484,0.9861751152073732,0.08646616541353383,0.6666666666666667,0.0,37.148797174442684,127.07450300330484,1,True,True,False,0,2,0,2.924689499661951,48
45,0.2946153534170762,0.3870967741935484,0.9769585253456221,0.08599624060150375,0.6666666666666667,0.0,37.1487896744961,127.07478576201359,0,True,True,False,0,0,0,3.128170886790156,49
46,0.2887776448189502,0.4193548387096774,0.9769585253456221,0.0,0.6666666666666667,0.0,37.14878217454951,127.07506852072235,0,True,True,False,0,0,0,2.8074088519442855,50
47,0.31767565914852086,0.3225806451612903,0.9769585253456221,0.0,0.6666666666666667,0.0,37.148774674602926,127.07535127943115,0,False,False,False,0,0,0,2.6069744633542355,51
48,0.3100396362441709,0.3225806451612903,0.9769585253456221,0.00023496240601503758,0.6666666666666667,0.0,37.148767174656335,127.07563403813994,0,True,True,False,0,0,0,2.6080334073370475,52
49,0.4276791071426704,0.3225806451612903,0.967741935483871,0.00023496240601503758,0.6666666666666667,0.0,37.148759674709744,127.07591679684872,0,True,True,False,0,0,0,2.5943224659998574,53
50,0.44236608633372937,0.29032258064516125,0.9493087557603687,0.0,1.0,0.0,37.14875217476315,127.0761995555575,0,True,True,False,0,0,0,2.7417802029686227,54
51,0.04763949530290694,0.03225806451612903,0.013824884792626727,0.00023496240601503758,0.1111111111111111,0.0,37.15111462837237,127.06012087515558,0,True,False,False,0,2,0,0.1693595960740502,55
52,0.017559319851486396,0.03225806451612903,0.004608294930875576,0.0,0.16666666666666669,0.0,37.15132491446853,127.06000578337965,0,True,False,False,0,2,0,0.19297658126722922,56
53,0.021013879948676362,0.03225806451612903,0.004608294930875576,0.0,0.3333333333333333,0.0,37.151537642554736,127.05990305753521,0,True,False,False,0,2,0,0.3017984614578614,57
54,0.017729918281260325,0.03225806451612903,0.004608294930875576,0.0,0.3333333333333333,0.0,37.15175665004389,127.05983212980036,0,False,False,False,0,2,0,0.3017984614578614,58
55,0.015362028345603133,0.03225806451612903,0.004608294930875576,0.0,0.3333333333333333,0.0,37.15197565753304,127.05976120206554,0,False,False,False,0,2,0,0.3017984614578614,59
56,0.25096818676297955,0.03225806451612903,0.07834101382488479,0.0,0.16666666666666669,0.1,37.14906408254797,127.0615927230005,0,True,True,False,0,2,0,0.5105076198197352,61
57,0.10874929387008932,0.03225806451612903,0.07834101382488479,0.0,0.3333333333333333,0.0,37.14884757398981,127.06167627283459,0,True,True,False,0,2,0,0.39702606254592365,62
58,0.06439472478975312,0.03225806451612903,0.07834101382488479,0.00023496240601503758,0.3333333333333333,0.0,37.14863106543163,127.06175982266872,0,False,False,False,0,2,0,0.39777958728028096,63
59,0.05488365314922028,0.03225806451612903,0.07834101382488479,0.00023496240601503758,0.3333333333333333,0.0,37.148414556873455,127.06184337250284,0,False,False,False,0,2,0,0.39777958728028096,64
60,0.03810934173991571,0.03225806451612903,0.07834101382488479,0.0,0.16666666666666669,0.0,37.1481969157807,127.06194658136965,0,False,False,False,0,2,0,0.28820418235529155,65
61,0.024430845637125286,0.03225806451612903,0.07834101382488479,0.0,0.22222222222222227,0.0,37.148068501160175,127.06206692619509,0,False,False,False,0,2,0,0.3244781424188356,66
62,0.04183633056258086,0.03225806451612903,0.07834101382488479,0.0,0.16666666666666669,0.0,37.14830106561222,127.06209942616941,0,False,False,False,0,2,0,0.28820418235529155,67
63,0.04039266459291182,0.03225806451612903,0.07834101382488479,0.00023496240601503758,0.16666666666666669,0.0,37.148526252744716,127.0621189800957,0,False,False,False,0,2,0,0.28895770708964874,68
64,0.06897837223299051,0.0967741935483871,0.07834101382488479,0.0,0.0,0.0,37.14875143987718,127.06213853402201,0,False,False,False,0,2,0,0.33578825418184566,69
65,0.07014905166215514,0.0967741935483871,0.07834101382488479,0.0,0.0,0.0,37.14897662700965,127.0621580879483,0,False,False,False,0,2,0,0.33578825418184566,70
66,0.21145810175777974,0.0967741935483871,0.11981566820276497,0.0009398496240601503,0.0,0.0,37.14920181414213,127.06217764187464,0,True,True,False,0,2,0,0.39236787873130974,71
67,0.24439489445849114,0.0967741935483871,0.11981566820276497,0.0014097744360902255,0.44444444444444436,0.0,37.14942917671469,127.06219753364051,0,True,True,False,0,0,0,0.7086969918561326,72
68,0.2725895621419307,0.0967741935483871,0.05069124423963134,0.05028195488721804,0.5555555555555556,0.0,37.146472316816244,127.06845616496722,0,True,True,False,1,0,0,0.933463986071821,73
69,0.3624177702204171,0.16129032258064516,0.05069124423963134,0.05028195488721804,0.3333333333333333,0.0,37.146704649397186,127.0684661959674,0,True,True,False,1,0,0,0.9115566221274993,74
70,0.36107529538339495,0.16129032258064516,0.11059907834101382,0.0,0.3333333333333333,0.0,37.14693407611717,127.0684701894922,0,True,True,False,1,0,0,0.7570962901569586,75
71,0.30627043360705397,0.22580645161290322,0.11059907834101382,0.0,0.3333333333333333,0.0,37.147162781450575,127.06847418275974,0,True,False,False,1,0,0,0.8970222772055081,76
72,0.2668033933282766,0.22580645161290322,0.1152073732718894,0.00046992481203007516,0.3333333333333333,0.0,37.14739070528188,127.06847817574858,0,True,False,False,2,0,0,0.9061542100298252,77
73,0.21061561512529395,0.22580645161290322,0.1152073732718894,0.0014097744360902255,0.3333333333333333,0.0,37.147618629113175,127.06848216873743,0,True,False,False,2,0,0,0.9107071343412696,78
74,0.21826628067416132,0.22580645161290322,0.1152073732718894,0.00046992481203007516,0.3333333333333333,0.0,37.14784622322961,127.06848611632135,0,True,False,False,2,0,0,0.9061542100298252,79
75,0.22595483116043077,0.25806451612903225,0.15207373271889402,0.0,0.3333333333333333,0.0,37.14807366218609,127.06849004253831,1,True,False,False,3,0,0,1.028684506747137,80
76,0.2813481877926132,0.25806451612903225,0.15207373271889402,0.00046992481203007516,0.3333333333333333,0.0,37.14830110114257,127.06849396875522,1,True,False,False,3,0,0,1.0309609689028592,81
77,0.4039196732412527,0.25806451612903225,0.15207373271889402,0.0,0.3333333333333333,0.0,37.1485284890853,127.06849732364202,1,True,True,False,3,0,0,1.028684506747137,82
78,0.3401954653589312,0.25806451612903225,0.15207373271889402,0.0,0.3333333333333333,0.0,37.14875584833277,127.06850035715559,1,True,True,False,4,0,0,1.028684506747137,83
79,0.11155835738813803,0.16129032258064516,0.2764976958525346,0.0021146616541353382,0.6666666666666667,0.0,37.14232479635068,127.06861564424436,0,True,True,False,0,2,0,1.1901876274949434,84
80,0.09387132113725005,0.16129032258064516,0.271889400921659,0.00023496240601503758,0.3333333333333333,0.0,37.142551646138266,127.06860391319792,0,True,True,False,0,0,0,0.9823390542359687,85
81,0.06159230856746941,0.12903225806451613,0.271889400921659,0.0,0.3333333333333333,0.0,37.14277849592585,127.06859218215143,0,True,True,False,0,0,0,0.9144686473898067,86
82,0.057999282510418644,0.12903225806451613,0.271889400921659,0.0,0.3333333333333333,0.0,37.14300644811965,127.0685809792096,0,False,False,False,0,0,0,0.9144686473898067,87
83,0.08661751773938953,0.12903225806451613,0.271889400921659,0.0,0.3333333333333333,0.0,37.14323467591501,127.06856990829388,0,False,False,False,0,0,0,0.9144686473898067,88
84,0.10702669133293737,0.0967741935483871,0.271889400921659,0.0,0.3333333333333333,0.0,37.14346132633073,127.06855896972536,0,True,False,False,0,0,0,0.8476571845264567,89
85,0.25124012158973097,0.06451612903225806,0.2488479262672811,0.07824248120300752,0.3333333333333333,0.0,37.143687478626596,127.06854807295072,0,True,False,False,0,0,0,1.099196714596554,90
86,0.063350471812735,0.25806451612903225,0.07373271889400922,0.00023496240601503758,1.0,0.0,37.16105605216997,127.06883024297392,0,True,False,False,2,1,0,1.3670601706518837,91
87,0.06994245092070274,0.22580645161290322,0.07373271889400922,0.00046992481203007516,1.0,0.0,37.16125306244275,127.0686730196018,0,True,False,False,1,3,0,1.290850820225683,92
88,0.06190154727430075,0.1935483870967742,0.07373271889400922,0.00046992481203007516,0.7777777777777777,0.0,37.161447971200985,127.06851356934533,0,True,False,False,1,3,0,1.068520464544148,93
89,0.26959665208716366,0.0967741935483871,0.05069124423963134,0.05028195488721804,0.49999999999999994,0.0,37.14646700782296,127.06873800743044,0,True,True,False,1,0,0,0.8930056483236031,95
90,0.22919294740513163,0.0967741935483871,0.05069124423963134,0.00023496240601503758,0.3333333333333333,0.0,37.14646169882968,127.06901984989365,0,True,True,False,1,0,0,0.5291874154945362,96
91,0.21490933820708724,0.0967741935483871,0.05069124423963134,0.0007048872180451127,0.3333333333333333,0.0,37.146456389836395,127.06930169235686,0,False,False,False,1,0,0,0.5314638776502585,97
92,0.1971190480700588,0.0967741935483871,0.05529953917050691,0.00046992481203007516,0.3333333333333333,0.0,37.146451080843114,127.06958353482008,0,False,False,False,1,0,0,0.5371811172409923,98
93,0.24959108090955925,0.12903225806451613,0.07834101382488479,0.00023496240601503758,0.3333333333333333,0.0,37.14644577184984,127.06986537728329,0,True,True,False,1,0,0,0.6402832330303805,99
94,0.29397363371052865,0.12903225806451613,0.07834101382488479,0.003289473684210526,0.3333333333333333,0.0,37.14644046952928,127.07014727971995,0,True,True,False,1,0,0,0.6550802370425748,100
95,0.2905542275813267,0.12903225806451613,0.17511520737327188,0.0007048872180451127,0.3333333333333333,0.0,37.14643521614183,127.07042962196199,0,True,True,False,1,0,0,0.7865245792265959,101
96,0.2271687761178003,0.12903225806451613,0.17511520737327188,0.00046992481203007516,0.3333333333333333,0.0,37.14642996275438,127.07071196420408,0,True,True,False,1,0,0,0.7853863481487348,102
97,0.2179520448743597,0.12903225806451613,0.2626728110599078,0.00023496240601503758,0.3333333333333333,0.0,37.14642470936696,127.07099430644614,0,False,False,False,1,0,0,0.9145020597741771,103
98,0.2360373378138276,0.16129032258064516,0.2764976958525346,0.0,0.3333333333333333,0.0,37.14641945597951,127.07127664868817,0,True,False,False,1,0,0,1.0038932342263756,104
99,0.19857169137535455,0.16129032258064516,0.391705069124424,0.1762218045112782,0.3333333333333333,0.0,37.14641420259207,127.07155899093023,0,True,False,False,1,0,0,2.028953309337071,105
100,0.14777961146556257,0.1935483870967742,0.43317972350230416,0.17598684210526314,0.3333333333333333,0.0,37.14640893901142,127.07184203793423,0,True,False,False,1,0,0,2.159477307800839,106
101,0.0940606296127962,0.25806451612903225,0.5990783410138248,0.00023496240601503758,0.3333333333333333,0.0,37.14640367288249,127.07212526112879,0,True,False,False,1,0,0,1.6948033926787052,107
102,0.11319136088621934,0.25806451612903225,0.6221198156682027,0.00023496240601503758,0.3333333333333333,0.0,37.14639840675354,127.07240848432328,0,False,False,False,1,0,0,1.7290807460216795,108
103,0.1361786858180061,0.3225806451612903,0.6221198156682027,0.00023496240601503758,0.49999999999999994,0.0,37.146393140624596,127.07269170751778,0,False,False,False,1,0,0,1.9903817463148825,109
104,0.02623985139807621,0.0967741935483871,0.10138248847926268,0.0030545112781954886,0.16666666666666669,0.0,37.15631228714293,127.06768371033844,0,True,False,False,2,0,0,0.4968813525387601,110
105,0.02945292407219381,0.0967741935483871,0.12442396313364056,0.0,0.16666666666666669,0.0,37.15653000593512,127.06760140135997,0,True,False,False,2,0,0,0.5163617018695404,111
106,0.04577732279698218,0.0967741935483871,0.1336405529953917,0.0,0.3333333333333333,0.0,37.15674772472733,127.06751909238146,0,True,False,False,2,0,0,0.6514476564513836,112
107,0.05840695232761685,0.0967741935483871,0.12442396313364056,0.0,0.3333333333333333,0.0,37.156964293901744,127.06743791347587,0,False,False,False,2,0,0,0.6377367151141938,113
108,0.0655130509541949,0.0967741935483871,0.10138248847926268,0.0,0.3333333333333333,0.0,37.1571805756717,127.06735701708851,0,False,False,False,2,0,0,0.6034593617712192,114
109,0.10742634255909034,0.06451612903225806,0.07834101382488479,0.0,0.3333333333333333,0.0,37.15740068258833,127.06727346083206,0,False,False,False,2,0,0,0.49921901490396986,115
110,0.11658764093400081,0.06451612903225806,0.07834101382488479,0.0,0.3333333333333333,0.0,37.157619142179,127.067190215893,0,True,False,False,2,0,0,0.49921901490396986,116
111,0.09739165692330379,0.06451612903225806,0.07834101382488479,0.0,0.3333333333333333,0.0,37.157836581093505,127.06710728814302,0,True,False,False,2,0,0,0.49921901490396986,117
112,0.07819567291260676,0.06451612903225806,0.07834101382488479,0.0,0.3333333333333333,0.0,37.15805391078579,127.06702215016784,0,True,False,False,2,0,0,0.49921901490396986,118
113,0.12520675472164272,0.06451612903225806,0.07834101382488479,0.0,0.3333333333333333,0.0,37.15827120598684,127.0669363142268,0,True,False,False,2,0,0,0.49921901490396986,119
114,0.14349257054297362,0.06451612903225806,0.0967741935483871,0.0,0.3333333333333333,0.0,37.15848850118788,127.06685047828579,0,True,False,False,2,0,0,0.5266408975783495,120
115,0.1975370607075907,0.06451612903225806,0.0967741935483871,0.0,0.3333333333333333,0.0,37.158714664643576,127.06675678499779,0,True,False,False,2,0,0,0.5266408975783495,121
116,0.15429465858408187,0.06451612903225806,0.11981566820276497,0.00023496240601503758,0.6666666666666667,0.0,37.14937799791322,127.06443096569662,0,False,False,False,1,0,0,0.804806508488492,122
117,0.20615797577293116,0.06451612903225806,0.11981566820276497,0.0,0.6666666666666667,0.0,37.14934578308836,127.06471231127243,1,False,False,False,1,0,0,0.803668277410631,123
118,0.23898254306244868,0.06451612903225806,0.11981566820276497,0.0,0.6666666666666667,0.0,37.149313568263494,127.06499365684816,1,True,True,False,1,0,0,0.803668277410631,124
119,0.18910289746557904,0.0967741935483871,0.11981566820276497,0.0,0.6666666666666667,0.0,37.149281476375386,127.0652743222824,1,True,True,False,1,0,0,0.8736312709349057,125
120,0.18910289746557904,0.0967741935483871,0.1152073732718894,0.0,0.6666666666666667,0.0,37.14924941522147,127.06555481768127,1,True,True,False,1,0,0,0.8667758002663108,126
121,0.0498380207632488,0.0967741935483871,0.12903225806451613,0.0,0.6666666666666667,0.0,37.14921701107527,127.06583837928156,1,True,True,False,1,0,0,0.8873422122720955,127
122,0.05114014381041945,0.0967741935483871,0.12903225806451613,0.0,0.6666666666666667,0.0,37.14918396946892,127.06612535889393,1,False,True,False,1,0,0,0.8873422122720955,128
123,0.09060705731305381,0.3548387096774194,0.5668202764976958,0.0009398496240601503,0.0,0.0,37.14399732568293,127.07348922997593,0,False,False,False,1,0,0,1.6173687453156413,129
124,0.0977580135648994,0.3548387096774194,0.6543778801843319,0.0,1.0,0.0,37.143771921763225,127.07348464683962,0,False,False,False,1,3,0,2.3476559105012926,130
125,0.12699519105339066,0.4193548387096774,0.6543778801843319,0.0,1.0,0.0,37.14354651784354,127.07348006370329,0,True,True,False,1,3,0,2.5021249413560103,131
126,0.12968502160894071,0.3870967741935484,0.6267281105990783,0.0007048872180451127,1.0,0.0,37.14332111392385,127.073475480567,0,True,True,False,1,3,0,2.392255570524102,132
127,0.2057035889470347,0.3870967741935484,0.4470046082949309,0.00023496240601503758,0.49999999999999994,0.30000000000000004,37.14309211617753,127.07346929968621,0,True,True,False,1,1,0,2.391074308489156,133
128,0.341655197563557,0.3870967741935484,0.6221198156682027,0.0,0.6666666666666667,0.0,37.14614492372608,127.0735506012235,0,True,True,False,1,0,0,2.2505445155302244,135
129,0.27191483837948693,0.4193548387096774,0.6129032258064516,0.0,0.6666666666666667,0.0,37.145918679427844,127.07354274079405,0,True,True,False,1,3,0,2.2309156553627107,136
130,0.2991994308427319,0.4193548387096774,0.5668202764976958,0.0,0.6666666666666667,0.0,37.1456924351296,127.07353488036458,0,False,False,False,1,3,0,2.1713984046826718,137
131,0.11886666396281331,0.4193548387096774,0.543778801843318,0.00023496240601503758,0.6666666666666667,0.0,37.145466190831364,127.0735270199351,0,True,False,False,2,3,0,2.14266494434381,138
132,0.12512866061755004,0.4193548387096774,0.5483870967741935,0.001644736842105263,0.6666666666666667,0.0,37.14523994653312,127.07351915950564,0,True,False,False,2,3,0,2.1547676594187632,139
133,0.02062323511101623,0.03225806451612903,0.004608294930875576,0.0,0.7777777777777777,0.0,37.151497022406026,127.05862664394972,0,True,False,False,0,0,0,0.640083662006994,140
134,0.012144795301059164,0.03225806451612903,0.004608294930875576,0.0,0.3333333333333333,0.0,37.151360018908704,127.05839505558257,0,True,False,False,0,0,0,0.31641696002125164,141
135,0.10394650646838823,0.3870967741935484,0.7880184331797235,0.0,0.6666666666666667,0.0,37.14659661102333,127.07356626920195,0,True,True,False,1,0,0,2.4973414595996415,143
136,0.14079042157219468,0.3225806451612903,0.8387096774193549,0.0,0.6666666666666667,0.0,37.14682205402233,127.07357407675094,0,True,True,False,1,3,0,2.2908466374128253,144
137,0.17224781908850004,0.3225806451612903,0.9078341013824884,0.0,0.6666666666666667,0.0,37.147047497021326,127.07358188429994,0,False,False,False,1,3,0,2.380122513432884,145
138,0.14404294803848414,0.3870967741935484,0.9493087557603687,0.0,0.6666666666666667,0.0,37.147272940020336,127.07358969184895,0,True,False,False,1,3,0,2.588157069899636,146
139,0.2020483897565172,0.3870967741935484,0.9493087557603687,0.00023496240601503758,0.6666666666666667,0.0,37.14749838301934,127.07359749939798,0,True,False,False,1,3,0,2.5891822349007945,147
140,0.265633608727388,0.3548387096774194,0.9953917050691244,0.00023496240601503758,0.6666666666666667,0.0,37.1477244198074,127.07360522164444,0,True,False,False,1,3,0,2.571464970153475,148
141,0.2741679462517329,0.3225806451612903,0.9953917050691244,0.00023496240601503758,0.6666666666666667,0.0,37.14795085245483,127.07361288702252,1,True,False,False,1,3,0,2.4942304547261163,149
142,0.4926187707313989,0.3548387096774194,1.0,0.00046992481203007516,0.6666666666666667,0.0,37.14817728510226,127.07362055240057,1,True,False,False,1,3,0,2.578441860222637,150
143,0.5759500606798161,0.3548387096774194,1.0,0.0009398496240601503,0.6666666666666667,0.0,37.148403717749694,127.07362821777872,1,True,True,False,1,3,0,2.5804921902249536,151
144,0.6124279096706879,0.3548387096774194,1.0,0.001174812030075188,0.6666666666666667,0.0,37.14863015039713,127.0736358831568,1,True,True,False,1,0,0,2.748421272220038,152
145,0.2947720064711191,0.29032258064516125,0.17050691244239632,0.1849154135338346,0.6666666666666667,0.0,37.14892340971528,127.07018929040743,1,True,True,False,3,0,0,2.2646072677117814,154
146,0.27184394938618844,0.29032258064516125,0.423963133640553,0.0,0.6666666666666667,0.0,37.14891646737228,127.07047642173966,1,True,True,True,3,0,0,1.7458702962078188,155
147,0.2366953271253944,0.3225806451612903,0.43317972350230416,0.00046992481203007516,0.6666666666666667,0.0,37.14890775462335,127.07076135152872,1,True,True,True,3,0,0,1.8318206932250056,156
148,0.20517075938265217,0.22580645161290322,0.4608294930875576,0.0025845864661654134,0.6666666666666667,0.0,37.14889765084117,127.0710445515339,1,True,False,True,3,0,0,1.6733086163645006,157
149,0.17364619163990994,0.25806451612903225,0.4838709677419355,0.19525375939849623,0.6666666666666667,0.0,37.148887547059005,127.07132775153906,0,True,False,False,3,0,0,2.710898447077849,158
150,0.1205917069407181,0.25806451612903225,0.6451612903225806,0.1931390977443609,0.6666666666666667,0.0,37.14887744327683,127.07161095154423,0,True,False,False,3,0,0,2.940595840777921,159
151,0.06753722224152624,0.25806451612903225,0.663594470046083,0.0007048872180451127,0.6666666666666667,0.0,37.14886685369597,127.071895256632,0,True,False,False,3,0,0,2.035806470684063,160
152,0.09971687400922465,0.25806451612903225,0.7465437788018433,0.0021146616541353382,0.6666666666666667,0.0,37.14885607519339,127.07217999147413,0,True,False,False,3,0,0,2.166034329185938,161
153,0.13189652577692307,0.29032258064516125,0.815668202764977,0.0009398496240601503,0.6666666666666667,0.0,37.148845296690816,127.07246472631624,1,False,False,False,3,0,0,2.333138227349831,162
