level5.5_linkID,ITS_linkID,road_rank,road_length,road_name,sido_code,sigungu_code,emd_code,sido_name,sigungu_name,emd_name,week_type,velocity_AVRG
1093853,2230049100,107,1.402,청학로,31,31140,3114054,경기도,오산시,신장동,weekend,35.66
1093854,2230006602,106,0.315,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,55.6
1094251,2230089004,103,0.595,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,49.68
1094252,2230008401,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094408,2230189200,107,0.215,,31,31140,3114054,경기도,오산시,신장동,weekend,21.83
1094409,2230038500,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1095207,2230079600,108,1.358,오산화성고속도로,31,31140,3114055,경기도,오산시,세마동,weekend,74.18
1095957,2140663700,107,0.82,청호로,31,31140,3114052,경기도,오산시,대원동,weekend,33.8
1095958,2140663600,107,0.82,청호로,31,31140,3114052,경기도,오산시,대원동,weekend,32.09
1095972,2230033400,107,1.169,운암로,31,31140,3114051,경기도,오산시,중앙동,weekend,28.27
1095973,2230029100,107,1.169,운암로,31,31140,3114051,경기도,오산시,중앙동,weekend,27.71
1096615,2230008201,105,0.366,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,37.14
1096616,2230008102,105,0.366,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,22.56
1096781,2140056600,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1096992,2230002302,106,0.752,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,19.45
1096993,2230002902,106,0.752,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,19.92
1097905,2230089006,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097906,2230088902,103,0.595,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,61.16
1097907,2230188400,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
1097908,2230189300,107,0.215,,31,31140,3114054,경기도,오산시,신장동,weekend,23.04
5101950,2230049900,107,0.548,대호로,31,31140,3114053,경기도,오산시,남촌동,weekend,34.3
5103023,2230180400,107,0.56,경기대로761번길,31,31140,3114055,경기도,오산시,세마동,weekend,37.46
5103024,2230180500,107,0.56,경기대로761번길,31,31140,3114055,경기도,오산시,세마동,weekend,33.67
5103031,2230009902,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,59.76
5103032,2230009600,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,66.32
8100777,2230010204,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2333308400,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230008005,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2330018712,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
8273400,2230053600,107,0.548,수목원로,31,31140,3114053,경기도,오산시,남촌동,weekend,26.2
1033703,2230076100,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,57.59
1033704,2230010601,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,55.71
1033710,2230002603,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,32.61
1033711,2230002501,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,40.27
1033703,2230075900,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,57.59
1033704,2230010601,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,55.71
1033710,2230002603,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,32.61
1033711,2230002501,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,40.27
1033703,2230075900,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,57.59
1033704,2230010601,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,55.71
1033710,2230002603,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,32.61
1033711,2230002501,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,40.27
8100777,2230010400,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010300,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230008008,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2330018732,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
8273400,2230049600,107,0.548,수목원로,31,31140,3114053,경기도,오산시,남촌동,weekend,26.2
1093853,2230054500,107,1.402,청학로,31,31140,3114054,경기도,오산시,신장동,weekend,35.66
1094252,2230008403,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094409,2230045300,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1095972,2230029200,107,1.169,운암로,31,31140,3114051,경기도,오산시,중앙동,weekend,28.27
1095973,2230033300,107,1.169,운암로,31,31140,3114051,경기도,오산시,중앙동,weekend,27.71
1096781,2230000400,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1096992,2230003002,106,0.752,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,19.45
1096993,2230002402,106,0.752,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,19.92
1097905,2230008305,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097907,2230045400,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
5103031,2230009700,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,59.76
5103032,2230010001,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,66.32
8100777,2230010400,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010300,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230008008,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007700,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1093853,2230054500,107,1.402,청학로,31,31140,3114054,경기도,오산시,신장동,weekend,35.66
1094252,2230083800,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094409,2230045300,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1095972,2230028400,107,1.169,운암로,31,31140,3114051,경기도,오산시,중앙동,weekend,28.27
1095973,2230037700,107,1.169,운암로,31,31140,3114051,경기도,오산시,중앙동,weekend,27.71
1096781,2230000601,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1096992,2230003002,106,0.752,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,19.45
1096993,2230002401,106,0.752,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,19.92
1097905,2230008305,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097907,2230045200,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
5103031,2230009700,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,59.76
5103032,2230010002,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,66.32
8100777,2230010400,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010300,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230008009,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007909,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1093853,2230009403,107,1.402,청학로,31,31140,3114054,경기도,오산시,신장동,weekend,35.66
1094252,2230083800,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094409,2230045500,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1096781,2230000601,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1097905,2230083600,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097907,2230044401,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
5103031,2230009500,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,59.76
5103032,2230010002,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,66.32
8100777,2333308600,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010102,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230008009,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007909,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1094252,2230083500,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094409,2230049300,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1096781,2230000602,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1097905,2230083700,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097907,2230044402,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
5103031,2230009500,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,59.76
5103032,2230010023,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,66.32
8100777,2333308500,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010102,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230008009,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007909,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1094252,2230008405,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094409,2230188500,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1096781,2230000602,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1097905,2230083700,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097907,2230038600,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
8100777,2333308500,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010104,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2230007800,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007908,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1094252,2230008405,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1094409,2230188500,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,31.23
1096781,2230000602,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1097905,2230008303,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
1097907,2230038400,107,1.275,오산로,31,31140,3114054,경기도,오산시,신장동,weekend,35.04
8100777,2330028802,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.76
8100794,2230010104,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,59.46
8104932,2330018812,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007908,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1094252,2230009201,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1096781,2230000602,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1097905,2230008303,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
8104932,2330018822,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007908,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1094252,2230009201,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1096781,2230000602,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
1097905,2230008302,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,52.08
8104932,2330018822,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,56.85
8257300,2230007907,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.36
1094252,2230009201,103,1.256,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,53.13
1096781,2230000603,103,1.652,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,46.61
